deal_id|company_id|deal_number|deal_date|deal_status|deal_size|last_updated
74861-74T|165914-47|1|08/28/2016|11||02/15/2017
74860-66T|165914-56|1|08/27/2016|11||02/15/2017
75715-03T|165921-76|3|09/14/2016|11|0.1|02/15/2017
74888-47T|165932-65|1|08/29/2016|11|1.5|02/15/2017
74897-38T|165934-27|2|12/01/2015|11|0.36|02/15/2017
80157-25T|165938-05|3|12/21/2016|11|2.0|02/15/2017
74906-38T|165939-49|1|06/16/2015|11|0.2|02/15/2017
74931-76T|165956-68|1|06/18/2012|11|0.18|02/15/2017
74933-74T|165957-76|1|05/01/2012|11|0.05|02/15/2017
74946-61T|165968-56|1|05/25/2015|11|0.08|02/15/2017
79444-72T|165969-19|3|12/09/2016|11|3.8|02/15/2017
80857-63T|165969-37|2|01/06/2017|11|3.7|02/15/2017
74953-45T|165973-33|1|12/31/2015|11|0.4|02/15/2017
75025-27T|165985-30|2|08/01/2016|11|0.13|02/15/2017
74996-56T|165989-44|1|10/01/2015|11|0.25|02/15/2017
74995-66T|165991-33|2|08/30/2016|11|1.2|02/15/2017
75015-91T|165992-23|1|08/30/2016|11|0.3|02/15/2017
79946-74T|165993-76|1|10/03/2016|11||02/15/2017
75023-20T|166015-90|1|09/26/2016|9||02/15/2017
75054-25T|166026-34|1|08/31/2016|11|6.5|02/15/2017
75043-27T|166027-60|1|09/01/2016|11|7.0|02/15/2017
79948-36T|166031-56|1|09/23/2016|11|1.5|02/15/2017
75092-05T|166051-27|1|08/31/2016|11|0.11|02/15/2017
75100-87T|166054-96|2|09/01/2016|11|3.5|02/15/2017
75127-51T|166056-13|1|09/01/2016|11||02/15/2017
75187-27T|166072-78|2|08/30/2016|11|0.85|02/15/2017
75558-61T|166090-42|1|06/07/2016|11|0.01|02/15/2017
75150-01T|166090-42|2|09/14/2016|11|2.0|02/15/2017
75168-46T|166100-50|1|05/07/2009|11|0.6|02/15/2017
75168-82T|166100-50|3|03/11/2015|11||02/15/2017
75173-05T|166102-21|2|09/01/2016|11|0.3|02/15/2017
75173-68T|166102-66|1|09/05/2016|11||02/15/2017
75178-09T|166108-69|1|09/28/2016|11|18.0|02/15/2017
75212-38T|166111-48|1|04/06/2016|11|0.75|02/15/2017
75186-10T|166111-48|2|09/01/2016|11|3.0|02/15/2017
75202-30T|166115-71|1|04/05/2016|11||02/15/2017
75224-26T|166121-11|2|10/04/2016|11|0.33|02/15/2017
75275-56T|166145-95|1|11/16/2016|11|1.0|02/15/2017
75301-84T|166166-47|1|06/29/2016|11|0.25|02/15/2017
75343-24T|166180-51|1|08/24/2015|11|0.5|02/15/2017
75350-44T|166192-12|1|09/09/2016|11|3.14|02/15/2017
75382-12T|166194-01|4|09/07/2016|11|2.03|02/15/2017
75369-88T|166200-31|2|06/15/2016|11|1.2|02/15/2017
75374-11T|166202-20|2|10/01/2015|11|0.24|02/15/2017
75372-49T|166202-20|3|09/08/2016|11|1.12|02/15/2017
75411-19T|166216-87|1|09/20/2016|11|3.52|02/15/2017
75461-59T|166232-44|1|09/09/2016|11||02/15/2017
75853-99T|166236-04|1|10/01/2014|11|0.75|02/15/2017
75446-47T|166236-13|1|06/21/2016|11|1.13|02/15/2017
75473-02T|166248-37|1|09/09/2016|11|2.5300000000000002|02/15/2017
76047-58T|166260-97|1|04/22/2014|11|0.02|02/15/2017
75516-04T|166260-97|2|09/08/2016|11|2.0|02/15/2017
75580-75T|166264-75|1|09/12/2016|11|0.3|02/15/2017
75516-85T|166264-93|1|08/15/2016|11|2.0|02/15/2017
75530-89T|166267-72|1|07/01/2015|11|0.75|02/15/2017
79944-58T|166267-81|1|12/15/2016|9|6.0|02/15/2017
75535-39T|166279-24|1|09/12/2016|11|0.59|02/15/2017
75541-69T|166283-65|3|05/29/2015|11|0.05|02/15/2017
75542-68T|166283-65|4|09/13/2016|11|1.0|02/15/2017
75579-94T|166299-94|1|02/01/2016|11||02/15/2017
75599-29T|166306-06|1|10/29/2014|11|3.91|02/15/2017
75587-05T|166306-78|1|09/26/2016|11|7.5|02/15/2017
75602-62T|166319-83|1|09/14/2016|11|35.0|02/15/2017
75917-26T|166321-18|1|06/16/2015|11|1.0|02/15/2017
75917-35T|166321-18|2|11/30/2015|11|0.6|02/15/2017
75619-72T|166328-20|1|01/06/2015|11||02/15/2017
75680-20T|166330-00|1|07/01/2015|11||02/15/2017
75680-29T|166330-00|3|09/29/2016|11|1.9|02/15/2017
75642-49T|166335-13|1|09/09/2016|11|3.0|02/15/2017
77079-88T|166336-57|1|12/31/2015|11|0.51|02/15/2017
75638-98T|166337-11|1|09/14/2016|11|57.0|02/15/2017
75649-24T|166340-35|1|09/14/2016|11|10.0|02/15/2017
75662-92T|166350-97|1|09/14/2016|11|0.57|02/15/2017
75678-49T|166355-29|2|09/11/2016|11|25.0|02/15/2017
75686-05T|166357-27|1|07/14/2016|11|0.42|02/15/2017
75688-93T|166357-54|1|01/01/2016|11||02/15/2017
75693-88T|166359-79|1|02/09/2016|11|1.1|02/15/2017
75692-71T|166359-79|2|11/17/2016|11|1.9|02/15/2017
77081-41T|166360-06|1|09/12/2016|11|0.03|02/15/2017
78556-15T|166360-06|3|10/22/2016|11|2.6|02/15/2017
75699-73T|166365-37|1|01/01/2014|11|1.6|02/15/2017
75699-91T|166365-37|3|08/24/2016|11|6.2|02/15/2017
75729-61T|166367-26|1|09/14/2016|11|2.0|02/15/2017
75707-65T|166367-53|1|08/29/2016|11|40.0|02/15/2017
75715-75T|166379-05|2|01/12/2016|11|1.3|02/15/2017
75717-91T|166379-95|2|09/07/2015|11||02/15/2017
79398-91T|166385-44|2|01/01/2015|11|1.55|02/15/2017
75782-26T|166399-12|2|09/08/2016|11||02/15/2017
75781-99T|166405-24|1|09/16/2016|11|0.07|02/15/2017
75774-97T|166405-33|1|06/02/2016|11||02/15/2017
75801-79T|166416-22|1|09/16/2016|11|3.48|02/15/2017
75821-32T|166425-94|1|06/19/2015|11|1.5|02/15/2017
75833-47T|166428-64|1|09/15/2016|11|3.18|02/15/2017
80667-55T|166430-71|2|01/25/2017|11|8.5|02/15/2017
75854-98T|166437-46|1|09/19/2016|11|0.25|02/15/2017
75865-60T|166446-37|1|09/15/2016|11|1.25|02/15/2017
75887-11T|166459-15|3|09/19/2016|11||02/15/2017
75894-85T|166463-02|1|08/31/2016|9|1.55|02/15/2017
75898-18T|166464-10|1|09/09/2016|11|4.5|02/15/2017
82115-38T|166478-32|2|02/08/2017|11|3.5|02/15/2017
75969-10T|166509-10|1|09/20/2016|11|12.0|02/15/2017
76106-17T|166511-35|1|08/31/2016|11|5.32|02/15/2017
78465-79T|166514-50|1|11/14/2016|11|2.0|02/15/2017
80005-78T|166520-35|1|12/10/2014|11|7.0|02/15/2017
80005-69T|166520-35|2|08/21/2015|11|26.0|02/15/2017
76056-85T|166564-63|1|09/22/2016|11||02/15/2017
82353-61T|166572-46|1|02/14/2017|11|3.0|02/15/2017
76071-97T|166572-91|3|04/01/2016|12||02/15/2017
76127-68T|166583-44|3|06/11/2016|11||02/15/2017
76094-29T|166593-97|3|08/01/2016|11||02/15/2017
76141-99T|166609-54|1|09/22/2016|11|5.0|02/15/2017
76175-02T|166624-12|1|12/01/2012|11|3.04|02/15/2017
76162-24T|166626-28|1|09/19/2016|11|2.0|02/15/2017
76173-67T|166632-94|1|09/23/2016|11|0.92|02/15/2017
76225-33T|166659-94|1|09/26/2016|11|1.2|02/15/2017
76230-19T|166661-56|1|09/22/2016|11|3.0|02/15/2017
76298-32T|166675-96|1|03/11/2016|11|0.27|02/15/2017
76263-40T|166679-83|1|07/01/2016|11|2.0|02/15/2017
76281-76T|166684-60|1|12/07/2016|11|2.5|02/15/2017
76330-18T|166716-55|2|09/28/2016|11|23.0|02/15/2017
76353-76T|166716-82|1|10/04/2011|11|1.8|02/15/2017
76353-85T|166717-27|4|09/27/2016|9|0.1|02/15/2017
76336-48T|166720-33|1|07/01/2016|11|1.0|02/15/2017
76339-54T|166721-86|2|09/01/2016|11|1.65|02/15/2017
76347-37T|166725-73|2|09/22/2016|11|0.4|02/15/2017
76386-52T|166732-30|2|01/01/2016|11||02/15/2017
79276-06T|166732-30|4|09/01/2016|11|2.1|02/15/2017
76373-02T|166732-48|4|12/28/2016|11|1.27|02/15/2017
76369-06T|166734-01|1|09/28/2016|11|0.77|02/15/2017
76360-78T|166734-28|1|07/01/2016|11||02/15/2017
77109-67T|166748-23|3|10/25/2016|11|1.1|02/15/2017
76572-10T|166758-31|2|03/01/2016|11||02/15/2017
76397-77T|166758-94|2|12/22/2016|11|10.44|02/15/2017
76446-64T|166767-85|3|10/17/2016|9|1.0|02/15/2017
76513-96T|166767-94|1|09/28/2016|11|1.25|02/15/2017
76449-88T|166769-29|1|07/28/2015|11|4.5|02/15/2017
81980-38T|166769-29|2|02/07/2017|11|25.0|02/15/2017
76433-68T|166775-05|1|08/19/2016|11|4.5|02/15/2017
76447-45T|166775-59|1|09/23/2016|11|2.0|02/15/2017
76477-60T|166788-55|2|09/29/2016|11|10.0|02/15/2017
76506-85T|166795-30|1|09/29/2016|9||02/15/2017
76506-22T|166799-53|1|09/30/2016|11||02/15/2017
76506-58T|166799-80|1|09/29/2016|11|1.05|02/15/2017
76503-34T|166803-85|1|08/19/2016|11||02/15/2017
76503-61T|166803-94|1|08/17/2016|11|0.75|02/15/2017
76504-87T|166804-30|1|04/18/2016|11||02/15/2017
76513-69T|166808-44|2|09/30/2016|11|0.88|02/15/2017
78037-75T|166817-35|2|11/10/2016|11|0.2|02/15/2017
76550-23T|166820-59|1|08/25/2016|11|0.79|02/15/2017
76602-16T|166835-44|1|08/31/2016|11|1.5|02/15/2017
76573-27T|166836-43|1|08/20/2015|11|0.25|02/15/2017
76888-00T|166836-43|2|10/06/2016|11|0.75|02/15/2017
76599-01T|166850-83|1|08/04/2009|11||02/15/2017
76680-55T|166853-98|1|09/16/2016|11|32.44|02/15/2017
76655-53T|166870-81|3|11/01/2016|11|0.75|02/15/2017
76708-09T|166912-75|1|10/05/2016|11|1.0|02/15/2017
76711-06T|166914-19|1|01/20/2016|11|2.37|02/15/2017
76726-54T|166927-60|1|09/15/2016|11|2.5|02/15/2017
76733-65T|166930-48|1|10/05/2016|11|0.92|02/15/2017
76752-82T|166932-64|1|09/21/2016|11||02/15/2017
76728-25T|166934-89|1|06/23/2016|11|2.0|02/15/2017
76728-97T|166935-34|1|06/23/2016|11|8.0|02/15/2017
76738-15T|166939-75|1|07/25/2016|9||02/15/2017
76750-48T|166946-68|1|05/02/2016|11|20.0|02/15/2017
81741-07T|166947-22|2|01/19/2017|11|2.31|02/15/2017
76754-62T|166949-29|1|04/22/2016|11||02/15/2017
76788-19T|166949-65|1|10/06/2016|11||02/15/2017
76756-06T|166950-28|1|04/18/2016|11|33.0|02/15/2017
77146-84T|166950-82|1|05/21/2015|11|0.4|02/15/2017
76938-85T|166950-82|2|08/10/2016|11|1.55|02/15/2017
76768-30T|166955-14|1|03/24/2016|11|2.5|02/15/2017
76771-27T|166955-50|1|10/06/2016|11|19.0|02/15/2017
76826-26T|166982-23|2|10/06/2016|11|0.5|02/15/2017
76827-61T|166983-67|1|10/05/2016|11|0.1|02/15/2017
76824-73T|166984-48|2|08/31/2016|11|3.5|02/15/2017
76830-40T|166987-27|1|04/01/2016|11|1.1|02/15/2017
76833-10T|166987-36|1|10/06/2016|11|2.5|02/15/2017
76856-50T|167004-64|1|10/07/2016|11|2.3|02/15/2017
76902-13T|167005-72|1|10/07/2016|11||02/15/2017
76887-37T|167010-85|4|12/01/2015|11|0.1|02/15/2017
76905-91T|167033-80|1|03/28/2014|11|2.79|02/15/2017
76930-30T|167041-09|1|10/12/2016|11|3.0|02/15/2017
77951-08T|167061-34|1|09/09/2016|11|0.15|02/15/2017
77245-93T|167077-18|1|10/12/2016|11|27.6|02/15/2017
77712-49T|167094-28|1|07/01/2011|11|2.59|02/15/2017
79488-19T|167096-35|1|04/28/2016|11|0.08|02/15/2017
79180-93T|167096-35|2|11/30/2016|11|2.36|02/15/2017
77040-01T|167098-24|1|01/13/2015|11|7.0|02/15/2017
77122-18T|167110-66|1|11/18/2016|11|2.0|02/15/2017
77121-73T|167117-95|1|10/13/2016|11|0.75|02/15/2017
77445-91T|167134-06|1|10/21/2016|11|3.3|02/15/2017
77117-32T|167143-96|1|10/14/2016|11|0.75|02/15/2017
77120-38T|167147-38|1|10/14/2016|11|13.84|02/15/2017
77115-34T|167152-15|1|02/06/2017|11|3.0|02/15/2017
77117-68T|167156-92|2|01/01/2016|11||02/15/2017
77121-28T|167162-86|2|09/21/2016|11|0.32|02/15/2017
77128-75T|167164-75|1|05/11/2012|11|0.02|02/15/2017
78965-56T|167166-10|2|01/08/2016|11|2.25|02/15/2017
77144-59T|167176-63|1|01/04/2017|11|6.6|02/15/2017
81368-20T|167189-05|1|12/31/2013|11|7.0|02/15/2017
77177-62T|167190-76|1|09/01/2015|11|0.44|02/15/2017
77222-26T|167195-17|1|10/17/2016|11|4.48|02/15/2017
77203-90T|167195-71|1|10/17/2016|11|0.95|02/15/2017
77633-92T|167203-00|1|10/09/2015|11|1.75|02/15/2017
77182-57T|167203-00|2|09/19/2016|11|0.4|02/15/2017
77183-29T|167204-62|1|10/17/2016|11|0.5|02/15/2017
77189-32T|167208-67|1|10/17/2016|11|3.7|02/15/2017
77257-45T|167226-85|1|10/07/2016|11|1.28|02/15/2017
77212-09T|167227-93|1|10/18/2016|11|2.5|02/15/2017
77210-83T|167229-73|1|01/01/2015|11||02/15/2017
77213-80T|167229-73|2|01/01/2016|11||02/15/2017
77221-54T|167236-39|1|10/18/2016|11|0.4|02/15/2017
77402-98T|167285-17|1|07/01/2014|11||02/15/2017
77402-80T|167285-17|3|09/28/2015|11|8.0|02/15/2017
77415-13T|167291-65|1|01/01/2014|11|12.0|02/15/2017
77318-83T|167295-43|1|10/05/2016|11|2.25|02/15/2017
77328-46T|167297-68|1|10/06/2016|11|3.17|02/15/2017
77321-80T|167347-09|1|10/19/2016|11|2.1|02/15/2017
77343-22T|167360-59|1|10/19/2016|11|6.5|02/15/2017
77347-18T|167364-55|1|10/20/2016|11|10.0|02/15/2017
80548-30T|167377-78|5|12/29/2016|11|0.4|02/15/2017
77382-28T|167398-39|1|09/16/2016|11|0.57|02/15/2017
77383-36T|167398-93|2|11/02/2016|11|3.1|02/15/2017
77538-07T|167416-75|1|10/19/2016|11|0.23|02/15/2017
77422-69T|167422-69|1|07/13/2016|11|1.5|02/15/2017
77424-67T|167428-27|1|01/01/2015|11|10.0|02/15/2017
79643-80T|167432-32|1|08/19/2016|11|6.4|02/15/2017
77463-19T|167439-88|1|10/17/2016|11|0.1|02/15/2017
77533-12T|167442-04|1|10/21/2016|11|0.35|02/15/2017
77536-00T|167442-22|1|10/19/2016|11|0.31|02/15/2017
77545-36T|167463-28|1|10/14/2016|9|0.46|02/15/2017
77527-90T|167469-67|2|10/21/2016|11|0.15|02/15/2017
80321-86T|167492-62|1|10/03/2016|11|0.2|02/15/2017
77528-35T|167529-88|1|10/24/2016|11||02/15/2017
77549-23T|167543-65|1|01/01/2015|11|12.0|02/15/2017
77560-12T|167547-43|1|10/25/2016|11|5.5|02/15/2017
77704-66T|167548-15|2|10/25/2016|11|4.0|02/15/2017
77563-90T|167553-55|1|07/10/2015|11|0.5|02/15/2017
77563-63T|167553-55|2|10/25/2016|11|3.0|02/15/2017
77564-62T|167555-71|1|12/05/2016|11|4.83|02/15/2017
77565-07T|167558-32|1|01/01/2015|11|20.0|02/15/2017
77602-42T|167591-44|1|10/25/2016|11|1.2|02/15/2017
77656-96T|167613-85|1|10/26/2016|11|0.9|02/15/2017
77649-13T|167624-92|1|11/07/2016|11|2.0|02/15/2017
77675-68T|167640-76|1|07/14/2016|12||02/15/2017
77665-06T|167645-17|2|01/01/2016|11||02/15/2017
77689-99T|167654-35|1|10/25/2016|11|1.0|02/15/2017
77692-24T|167657-50|1|12/20/2016|11|0.42|02/15/2017
77706-73T|167674-69|3|01/01/2013|11|0.01|02/15/2017
77705-47T|167674-69|4|07/01/2015|11|0.01|02/15/2017
77728-69T|167687-02|1|10/26/2016|11|1.0|02/15/2017
77738-23T|167694-76|2|10/24/2016|11|0.68|02/15/2017
77750-11T|167705-29|1|02/14/2014|11||02/15/2017
77772-52T|167705-29|2|03/01/2015|11||02/15/2017
77778-73T|167713-66|1|04/04/2016|11|0.11|02/15/2017
77779-36T|167713-66|2|10/07/2016|11|0.12|02/15/2017
77769-82T|167717-08|1|10/27/2016|11|3.5|02/15/2017
77813-56T|167747-41|1|10/21/2016|11|2.5|02/15/2017
77845-51T|167753-62|1|09/15/2016|11|1.6|02/15/2017
77845-87T|167753-62|2|10/28/2016|9||02/15/2017
81452-98T|167776-39|3|12/02/2015|11|0.45|02/15/2017
79487-83T|167794-66|2|12/07/2016|9|0.3|02/15/2017
77879-17T|167802-85|1|10/31/2016|11|9.0|02/15/2017
77897-44T|167806-00|1|07/01/2016|11|3.2|02/15/2017
77905-00T|167807-53|2|10/31/2016|11|0.1|02/15/2017
77888-62T|167809-69|1|10/29/2016|11|3.5|02/15/2017
77894-92T|167814-37|1|11/07/2016|11|2.7|02/15/2017
77898-07T|167817-97|3|11/01/2016|11|2.0|02/15/2017
77896-27T|167819-86|2|11/01/2016|11|2.0|02/15/2017
77904-28T|167835-07|1|05/01/2015|11|0.15|02/15/2017
77904-73T|167835-34|1|05/01/2015|11|0.15|02/15/2017
77927-23T|167848-93|1|10/31/2016|11|0.7|02/15/2017
77941-63T|167856-67|1|10/03/2016|11|0.1|02/15/2017
77961-61T|167867-83|1|11/02/2016|11|1.5|02/15/2017
77961-43T|167869-18|1|11/02/2016|11|3.1|02/15/2017
77958-37T|167869-99|1|10/29/2014|11|5.2|02/15/2017
78049-18T|167873-95|1|01/01/2016|11||02/15/2017
79052-41T|167903-11|3|12/14/2016|11|5.35|02/15/2017
79117-57T|167913-19|1|11/01/2016|11|0.25|02/15/2017
78047-38T|167928-94|1|08/16/2013|11|5.0|02/15/2017
78121-72T|167939-56|1|11/01/2016|11|0.4|02/15/2017
78056-56T|167941-81|1|11/03/2016|11||02/15/2017
80908-48T|167944-33|4|10/01/2016|9|0.45|02/15/2017
78060-97T|167944-96|1|11/03/2016|11||02/15/2017
82310-77T|167945-59|2|02/13/2017|9||02/15/2017
78070-78T|167950-63|1|11/03/2016|11|2.45|02/15/2017
78093-64T|167957-11|2|10/31/2016|11|0.78|02/15/2017
78093-55T|167958-82|1|11/04/2016|11|2.8|02/15/2017
78085-63T|167959-27|2|11/03/2016|11|2.1|02/15/2017
78083-38T|167960-62|5|11/03/2016|11|20.0|02/15/2017
78093-37T|167962-60|1|11/03/2016|11|0.38|02/15/2017
81094-87T|167965-84|4|12/29/2016|9|1.5|02/15/2017
78146-74T|167986-27|1|05/06/2016|11|1.3|02/15/2017
78145-93T|167986-27|3|11/07/2016|11|1.5|02/15/2017
78237-73T|168010-03|1|10/28/2016|11|2.2|02/15/2017
78184-27T|168018-58|1|07/29/2016|11|2.0|02/15/2017
78213-79T|168025-87|2|09/12/2016|11||02/15/2017
78312-34T|168040-36|1|01/01/2014|11||02/15/2017
78242-23T|168049-99|2|10/13/2015|11|1.0|02/15/2017
78236-29T|168052-60|1|02/12/2016|11|5.0|02/15/2017
78230-53T|168052-87|1|10/06/2016|11|1.54|02/15/2017
78289-84T|168063-22|1|11/08/2016|11|2.5|02/15/2017
78268-60T|168070-87|1|05/03/2016|11|3.75|02/15/2017
78270-94T|168071-77|1|04/01/2016|11|1.99|02/15/2017
78271-48T|168071-86|1|05/30/2016|11|7.97|02/15/2017
78301-09T|168077-08|2|09/29/2016|9||02/15/2017
81752-14T|168089-77|3|01/31/2017|9||02/15/2017
78360-76T|168108-67|1|07/23/2008|11|1.6|02/15/2017
78369-13T|168114-34|1|11/10/2016|11|3.0|02/15/2017
78370-21T|168117-49|1|05/30/2008|11|0.88|02/15/2017
78370-03T|168118-66|1|11/10/2016|11|0.6|02/15/2017
78388-48T|168122-08|1|11/07/2016|11|3.08|02/15/2017
78389-02T|168123-70|1|11/08/2016|11||02/15/2017
78388-39T|168125-68|1|11/07/2016|11|0.1|02/15/2017
78481-45T|168140-98|1|09/14/2014|11|0.03|02/15/2017
78430-06T|168152-14|1|09/09/2016|11|0.4|02/15/2017
78462-64T|168173-83|1|07/31/2016|11|0.7|02/15/2017
78480-28T|168182-38|2|11/14/2016|11|14.75|02/15/2017
78474-25T|168182-83|1|11/11/2016|11|1.5|02/15/2017
78470-47T|168183-64|1|10/13/2015|11||02/15/2017
78486-76T|168186-97|2|11/15/2016|11|2.5|02/15/2017
78736-87T|168190-39|1|12/21/2015|11|2.6|02/15/2017
78489-46T|168190-39|2|04/18/2016|11|4.0|02/15/2017
78491-26T|168192-37|2|11/15/2016|11|5.0|02/15/2017
78494-41T|168197-50|1|09/30/2016|11||02/15/2017
78499-72T|168197-68|1|11/04/2016|11|2.56|02/15/2017
78521-86T|168211-63|1|11/15/2016|11|2.5|02/15/2017
78547-60T|168225-04|1|11/16/2016|11|48.5|02/15/2017
78808-78T|168226-12|2|05/31/2016|11|2.2|02/15/2017
78552-64T|168227-92|1|11/16/2016|11|3.3|02/15/2017
78570-46T|168229-27|1|08/28/2015|11|0.28|02/15/2017
78572-35T|168239-35|2|01/01/2014|11||02/15/2017
78572-44T|168239-35|3|09/23/2016|11|2.44|02/15/2017
78576-22T|168243-76|1|11/15/2016|11|5.36|02/15/2017
78585-13T|168254-83|1|11/15/2016|11|15.0|02/15/2017
78608-53T|168263-65|1|11/07/2016|11|2.5|02/15/2017
78603-58T|168265-18|1|11/17/2016|11|8.5|02/15/2017
78637-42T|168282-19|1|11/17/2016|11|1.7|02/15/2017
78658-48T|168294-61|1|11/23/2016|11|3.0|02/15/2017
78659-47T|168297-22|2|09/23/2016|11|0.05|02/15/2017
78661-36T|168299-11|2|08/24/2016|11|0.05|02/15/2017
78670-00T|168300-37|1|11/16/2016|11|1.48|02/15/2017
78668-74T|168300-64|1|12/31/2016|11|0.9|02/15/2017
78706-09T|168317-74|1|08/11/2015|11|1.0|02/15/2017
78748-39T|168327-91|1|11/17/2016|11|5.0|02/15/2017
78718-87T|168331-87|2|11/02/2016|9|0.25|02/15/2017
79085-17T|168334-48|1|07/06/2016|11|2.0|02/15/2017
79357-69T|168336-46|2|12/05/2016|9|1.5|02/15/2017
78790-51T|168347-80|1|01/25/2016|11|1.6|02/15/2017
78785-29T|168352-84|1|02/08/2017|11|13.81|02/15/2017
79022-89T|168355-27|2|03/01/2014|11||02/15/2017
82217-98T|168355-27|7|02/09/2017|11||02/15/2017
78774-49T|168356-98|1|06/22/2015|11|0.5|02/15/2017
78878-53T|168356-98|2|11/23/2015|11|4.34|02/15/2017
78804-73T|168360-58|1|06/29/2015|11||02/15/2017
79035-31T|168364-45|1|06/22/2016|11|0.32|02/15/2017
79035-76T|168370-03|1|11/18/2016|11|1.7|02/15/2017
79292-26T|168378-49|3|12/02/2016|9||02/15/2017
78817-78T|168382-81|1|07/20/2016|11|0.08|02/15/2017
79026-31T|168389-38|1|11/21/2016|11|8.0|02/15/2017
79017-13T|168395-23|1|11/22/2016|11|0.5|02/15/2017
79022-80T|168397-48|2|11/21/2016|11|12.75|02/15/2017
79017-22T|168400-09|1|11/22/2016|11|1.9|02/15/2017
79400-08T|168418-81|2|02/01/2016|11||02/15/2017
78981-49T|168427-63|1|11/23/2016|11|0.85|02/15/2017
78919-12T|168429-25|1|11/23/2016|11|3.0|02/15/2017
78924-70T|168433-75|1|11/24/2016|11|3.0|02/15/2017
78946-39T|168441-49|1|06/21/2016|11|2.0|02/15/2017
78951-88T|168441-67|1|06/13/2014|11|1.1400000000000001|02/15/2017
78961-24T|168443-11|1|01/11/2016|11|2.0|02/15/2017
79168-42T|168444-28|1|04/14/2015|11|0.6|02/15/2017
78963-04T|168444-28|2|07/02/2016|11|4.42|02/15/2017
78961-60T|168444-46|1|04/22/2015|11|1.15|02/15/2017
79169-32T|168444-46|2|05/19/2016|11|3.8|02/15/2017
79424-92T|168457-33|2|12/06/2016|9||02/15/2017
79425-28T|168458-32|2|12/06/2016|9|0.1|02/15/2017
79036-93T|168458-86|1|09/26/2016|9|0.08|02/15/2017
79038-91T|168463-09|1|09/13/2016|11|0.15|02/15/2017
79003-00T|168473-53|1|05/01/2016|11||02/15/2017
79073-38T|168483-34|2|07/21/2016|11|0.18|02/15/2017
79074-73T|168491-89|1|08/21/2016|11|0.26|02/15/2017
79082-83T|168506-56|1|09/12/2016|11|1.0|02/15/2017
79098-31T|168517-90|2|09/29/2016|11|2.5|02/15/2017
79488-28T|168526-27|2|12/10/2015|11|2.29|02/15/2017
79174-00T|168526-27|3|08/18/2016|11|1.46|02/15/2017
81327-43T|168529-15|1|01/09/2017|11||02/15/2017
79129-63T|168532-21|1|03/29/2016|11|0.5|02/15/2017
79127-92T|168536-98|1|09/06/2016|11||02/15/2017
79130-44T|168538-87|1|01/21/2016|11||02/15/2017
79139-89T|168545-62|1|09/01/2016|11|0.11|02/15/2017
79140-16T|168546-07|3|09/01/2016|11||02/15/2017
79519-69T|168554-98|1|02/06/2017|11|10.0|02/15/2017
79161-76T|168555-16|1|11/29/2016|11|1.0|02/15/2017
79161-94T|168555-61|1|11/30/2016|11|19.15|02/15/2017
79511-32T|168557-77|1|11/29/2016|11|0.11|02/15/2017
81566-92T|168565-69|1|01/01/2015|11|10.0|02/15/2017
79208-20T|168584-68|2|11/21/2016|11|1.5|02/15/2017
79251-58T|168586-57|1|12/06/2016|11|3.08|02/15/2017
79217-83T|168588-01|1|11/30/2016|11|0.7|02/15/2017
79210-54T|168590-26|1|09/13/2016|11|1.5|02/15/2017
81011-53T|168592-96|3|01/06/2017|11|0.99|02/15/2017
81076-87T|168593-14|2|12/30/2016|11|1.6|02/15/2017
79232-95T|168599-89|1|11/18/2016|11|2.0|02/15/2017
79248-34T|168600-61|1|03/10/2016|11|0.28|02/15/2017
79502-95T|168609-70|1|12/01/2016|11|2.65|02/15/2017
79501-24T|168613-57|1|12/01/2016|11|2.75|02/15/2017
79478-20T|168615-10|1|02/01/2016|11||02/15/2017
79270-66T|168623-38|2|11/25/2016|11||02/15/2017
79510-33T|168630-40|1|11/29/2016|11|2.0|02/15/2017
79288-66T|168632-83|1|12/02/2016|11|36.0|02/15/2017
79432-21T|168651-46|1|12/05/2016|11|1.5|02/15/2017
79471-63T|168660-91|1|11/28/2016|11|1.0|02/15/2017
79507-45T|168666-85|1|12/12/2016|11|3.5|02/15/2017
79360-30T|168680-80|2|01/01/2016|11||02/15/2017
79367-86T|168682-60|1|01/08/2016|11|0.5|02/15/2017
79380-82T|168683-32|1|12/05/2016|11|1.09|02/15/2017
79415-74T|168709-51|1|12/06/2016|11|18.7|02/15/2017
79432-84T|168716-08|1|12/01/2016|11|2.0|02/15/2017
79428-79T|168716-53|1|12/06/2016|11|3.3|02/15/2017
79450-57T|168723-10|2|12/06/2016|11|2.92|02/15/2017
79439-05T|168726-52|1|12/13/2016|11|3.5|02/15/2017
79465-87T|168729-49|1|08/01/2016|11|2.0|02/15/2017
79545-16T|168745-24|1|01/01/2012|11||02/15/2017
79491-52T|168747-58|1|12/05/2016|11|2.0|02/15/2017
79491-70T|168749-47|1|12/07/2016|11|50.0|02/15/2017
79886-44T|168750-28|1|11/30/2008|11|0.53|02/15/2017
79886-53T|168750-28|2|04/16/2008|11|0.86|02/15/2017
79886-62T|168750-28|3|02/25/2010|11|1.65|02/15/2017
79887-07T|168750-28|4|02/25/2011|11|2.16|02/15/2017
79518-88T|168762-70|1|12/06/2016|11|2.0|02/15/2017
79524-73T|168765-22|1|12/07/2016|11|1.56|02/15/2017
